time,open,high,low,close,tick_volume,spread,real_volume
2025-07-08 18:30:00,3301.75,3302.41,3300.66,3302.33,524.0,12,0.0
2025-07-08 18:35:00,3302.33,3304.18,3302.07,3304.06,563.0,12,0.0
2025-07-08 18:40:00,3304.06,3305.37,3303.73,3304.79,623.0,12,0.0
2025-07-08 18:45:00,3304.79,3306.33,3304.73,3305.95,607.0,12,0.0
2025-07-08 18:50:00,3305.95,3306.8,3305.21,3305.94,616.0,12,0.0
2025-07-08 18:55:00,3305.94,3306.2,3304.96,3305.39,461.0,12,0.0
2025-07-08 19:00:00,3305.39,3306.17,3304.84,3305.3,503.0,12,0.0
2025-07-08 19:05:00,3305.3,3305.42,3303.33,3303.61,444.0,12,0.0
2025-07-08 19:10:00,3303.61,3304.26,3302.98,3303.97,472.0,12,0.0
2025-07-08 19:15:00,3304.0,3304.39,3303.3,3303.47,421.0,12,0.0
2025-07-08 19:20:00,3303.47,3304.4,3303.34,3303.92,421.0,12,0.0
2025-07-08 19:25:00,3303.92,3304.13,3303.25,3303.39,483.0,12,0.0
2025-07-08 19:30:00,3303.39,3305.07,3303.39,3304.23,473.0,12,0.0
2025-07-08 19:35:00,3304.23,3304.71,3303.58,3304.38,429.0,12,0.0
2025-07-08 19:40:00,3304.38,3305.02,3303.87,3305.0,426.0,12,0.0
2025-07-08 19:45:00,3305.0,3305.8,3304.73,3305.4,423.0,12,0.0
2025-07-08 19:50:00,3305.4,3305.42,3304.31,3304.6,711.0,12,0.0
2025-07-08 19:55:00,3304.6,3304.74,3302.4,3302.92,884.0,12,0.0
2025-07-08 20:00:00,3302.91,3303.19,3301.45,3302.59,532.0,12,0.0
2025-07-08 20:05:00,3302.59,3303.38,3302.59,3303.36,240.0,12,0.0
2025-07-08 20:10:00,3303.36,3303.76,3302.74,3303.53,184.0,12,0.0
2025-07-08 20:15:00,3303.53,3303.62,3302.15,3302.48,260.0,12,0.0
2025-07-08 20:20:00,3302.48,3303.46,3302.48,3302.9,179.0,12,0.0
2025-07-08 20:25:00,3302.81,3303.06,3302.17,3302.22,162.0,12,0.0
2025-07-08 20:30:00,3302.22,3302.89,3301.98,3302.0,224.0,12,0.0
2025-07-08 20:35:00,3302.0,3302.06,3300.9,3301.07,263.0,12,0.0
2025-07-08 20:40:00,3301.07,3301.86,3301.07,3301.62,223.0,12,0.0
2025-07-08 20:45:00,3301.62,3301.7,3300.21,3300.51,257.0,12,0.0
2025-07-08 20:50:00,3300.51,3300.66,3299.45,3300.57,371.0,12,0.0
2025-07-08 20:55:00,3300.57,3301.94,3300.53,3301.69,271.0,12,0.0
2025-07-08 22:00:00,3303.29,3303.37,3302.39,3302.94,209.0,12,0.0
2025-07-08 22:05:00,3302.94,3304.09,3302.59,3303.52,220.0,12,0.0
2025-07-08 22:10:00,3303.52,3303.68,3302.14,3303.63,193.0,12,0.0
2025-07-08 22:15:00,3303.63,3304.05,3300.75,3300.84,384.0,12,0.0
2025-07-08 22:20:00,3300.84,3302.38,3300.62,3301.89,325.0,12,0.0
2025-07-08 22:25:00,3301.89,3302.66,3301.7,3301.82,205.0,12,0.0
2025-07-08 22:30:00,3301.82,3302.87,3301.13,3301.27,307.0,12,0.0
2025-07-08 22:35:00,3301.27,3302.36,3301.0,3302.05,336.0,12,0.0
2025-07-08 22:40:00,3302.05,3302.23,3301.24,3301.81,316.0,12,0.0
2025-07-08 22:45:00,3301.81,3302.31,3301.41,3301.6,192.0,12,0.0
2025-07-08 22:50:00,3301.6,3301.79,3300.58,3300.97,234.0,12,0.0
2025-07-08 22:55:00,3300.97,3301.83,3300.44,3301.6,268.0,12,0.0
2025-07-08 23:00:00,3301.6,3302.38,3301.0,3301.63,395.0,12,0.0
2025-07-08 23:05:00,3301.63,3302.63,3301.46,3302.07,392.0,12,0.0
2025-07-08 23:10:00,3302.07,3303.62,3302.07,3303.21,297.0,12,0.0
2025-07-08 23:15:00,3303.21,3303.65,3302.64,3303.62,259.0,12,0.0
2025-07-08 23:20:00,3303.62,3303.97,3302.64,3303.85,237.0,12,0.0
